,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
13,US,14458914,RP0UM1L6VAX0R,B00L7C22WE,13356479,"REXING F9US Version 2.7"" LCD FHD 1080p 170 Degree Wide Angle Car Dashboard Camera Recorder Dash Cam with G-Sensor, WDR, Motion Detection",Mobile_Electronics,1,14,16,N,Y,Potentially decent camera ruined by misleading product packaging & sudden failure. DON'T BUY,"This has the potential to be a great inexpensive dashcam, but two flaws are ruining it for me:<br />1. Despite what the product pictures show, the camera has a BRIGHT silver lens barrel, not the more subtle black one show in the pics. This would be a minor cosmetic issue, except for the fact that the silver barrel makes this SUPER OBVIOUS if you leave it mounted to your windshield when your car is parked. It's like the damn thing was designed to be enticing to thieves. I contacted Amazon about this and they sent me a second one, which (despite the pics on the site and the product box) also sports the bright silver color. Annoying, but fixable with a Sharpie and some time.<br />2. The dashcam broke within a couple weeks of installing it. It works for about 3 minutes before powering off completely, and refuses to power up again until the power cord is completely disconnected and re-inserted (hardly safe while driving). I've heard good things from trusted sources about this camera so I'm hoping this is just a fluke and hopefully the soon-to-be-received replacement will be awesome, but this early and sudden failure (coupled with the issue noted above) doesn't inspire a lot of confidence.<br /><br />**UPDATE**  Wanted to provide an update. About ~15 months after purchasing the original and then getting the replacement because the 1st one was DOA, the second camera is broken. It powers on and I can &#34;use&#34; it as you'd expect, but it no longer records reliably to memory cards (I've tried with different known-good cards formatted in-camera). Super frustrating to find out that it stopped recording files to the card months ago, despite all the icons on the LCD display indicating everything is working fine. Naturally it is just outside the manufacturers warranty now, so I've got an $89 paperweight. I strongly encourage you to skip this camera and buy something else - this one is junk. :-(",16664.0
14,US,38752341,R1UX1ZQM5BN3C6,B011W26BU2,938399424,"Bluetooth Speakers, SoundPal Cube F1 5 Watt Bluetooth Speaker Compatible with all Bluetooth Devices",Mobile_Electronics,1,0,13,N,Y,Very disappointed,The sound was terrible.  I returned five minutes after using it.,16662.0
15,US,12670092,R3FM9WBM48SUFH,B010FIVM0I,67184271,"GJT®2.7"" Full HD 1080P DV Car Camera K6000 DVR Camcorder Video Recorder with Night Vision",Mobile_Electronics,1,2,6,N,N,Fake reviews kept me from buying this.,"There's no point in buying an item with all fake reviews, I would rather buy something I know works well and isn't resorting to fake reviews.",16659.0
16,US,898015,R1H4IQP8CNJWMH,B00FKGNOR0,821210038,"SPX-65C - Skar Audio 6.5"" 200W RMS 2-Way Component Speakers System",Mobile_Electronics,1,1,9,N,Y,One Star,Both sets i ordered were damaged..not the packaging but the speakers...enough said!!,16658.0
17,US,6458573,R10XRVTXT4C0XQ,B00XHAR9GI,820413549,"Towallmark 7"" HD Car GPS Navigation 4G 128M Touch Screen Multimedia Player Free Map Update",Mobile_Electronics,1,14,14,N,Y,UNWORKABLE UNREPAIRABLE UNREPLACEABLE,"The worst thing I ever purchased online. It didn't work properly. China Provenice customer service & tech don't speak/write english well. Their solutions didn't work either. After weeks we are still trying to figure it out. It's a long expensive shipping distance to return/and get new GPS. They are not willing to pay all these additional expenses. They want me to pay more, to resolve their faulty product issue. It would have been a great GPS for the money, IF IT WORKED!",16657.0
18,US,23137511,R17DAAI2LUZGGV,B010FIVM0I,67184271,"GJT®2.7"" Full HD 1080P DV Car Camera K6000 DVR Camcorder Video Recorder with Night Vision",Mobile_Electronics,1,5,10,N,Y,REAL REVIEW 5 Stars are fake,I am a REAL REview! Purchased it to try out. I thought the 5 star revews seemed sketchy since they were literally posted back to back each day and they were the only reviews on those accounts. As soon as i got it i plug it in and the screen was already tweaking out and shorting out! returned to amazon same day!,16657.0
19,US,45892496,RVG0I984R3KBK,B010FIVM0I,67184271,"GJT®2.7"" Full HD 1080P DV Car Camera K6000 DVR Camcorder Video Recorder with Night Vision",Mobile_Electronics,1,2,6,N,N,Just another hero here rating it 1 star for FAKE reviews,"Yup Fake reviews ruined a purchase, I saw the other 1 star review and decided to expose this phony camera",16657.0
20,US,10013544,R308TTYH9W7308,B010FIVM0I,67184271,"GJT®2.7"" Full HD 1080P DV Car Camera K6000 DVR Camcorder Video Recorder with Night Vision",Mobile_Electronics,1,5,13,N,N,The hero we deserve,Haven't bought it but someone has to balance out the completely fake reviews,16655.0
21,US,22989811,R3AQENPE0CIPK5,B00NJGRKFA,815902797,Bose SoundLink Bluetooth speaker III charging cradle,Mobile_Electronics,1,6,6,N,Y,Not happy with sloppy packaging,"the cradle arrived in a box marked on the outside BOSE,once I opened the box I saw a green label  torn across the box  marked SONY and a white piece of tape with Chinese characters.To start with Bose corp (I love their products) should have included the cradle with the sound link 3' but to charge $34 and get it in a Sony box with torn Chinese labels is an insult to their customers.",16647.0
22,US,45027731,R1N1SYYW6TA3VT,B00U7ZIU46,984864838,"DIGITNOW BM001-US Portable Radio Cassette Recorder, Cassette Tape to Mp3 Converter and Radio to Mp3 Recorder with Voice Recording Feature, Used As a walkman",Mobile_Electronics,1,8,10,N,Y,Buyer beware.,"Overall usefulness less than a one. Purchased unit was not able to record cassette tape to USB as a MP3 file. USB stick was formatted to FAT32. Included directions followed. Neither box nor directions had company name, address or telephone. No warranty. Ended up with a FM only transistor radio. Unit not worth the time to try to get to work or use. Unit thrown away as junk. Purchased a much better unit from www.boyton.com model HFL-17WEC which completed recording a 1994 cassette tape to MP3 recording on a USB stick the first time tried. Recording had a hiss which was in the tape during playback. Used free PC software Audacity to do a noise filter which resulted in an almost CD quality recording. HFL-17WEC also records from LP records (33, 45, 78) and audio line in to MP3. Unit has external speakers which allow listening to what is being recorded without having to use an earplug like the WeRecord requires. This is the first negative review I've put on Amazon in over eight years. Buyer Beware! Suspect positive reviews may be bogus.",16642.0
23,US,3892711,RVOFYSMP3IEX1,B00V3VE5IS,879595940,Jensen AWM975 AM/FM CD DVD USB WB iPod Ready Wallmount Stereo with HDMI Video Output,Mobile_Electronics,1,5,8,N,N,"Absolute garbage, you cannot watch a single dvd without it locking up in the middle.","This unit is an absolute piece of garbage, you will not be able to watch an entire video without this thing locking up.  It takes about 2 minutes for it to come back up again so that you can find where you left off.  DVD players have been out for decades now, how is it possible a manufacturer still can't make a DVD player that works?  If you were to find the absolute cheapest DVD player it likely would not lock up like this unit does...and this is not just a bad unit, our replacement does the exact same thing.<br /><br />One night while camping, the alarm went of, it would do this intermittently even though the alarm wasn't set.  This time the power button would not work so we were unable to shut it off so I literally beat this thing to death to shut it off.  The next morning I got a screw driver and removed this thing from out trailer and threw it in the trash.  At the time it was only 3 months old and within just three months we absolutely hated this thing, $300 down the drain.",16642.0
24,US,21862658,R1Q0XK7VKU3EKX,B00J46XO9U,744008282,"iXCC Lightning Cable 3ft, iPhone charger, for iPhone X, 8, 8 Plus, 7, 7 Plus, 6s, 6s Plus, 6, 6 Plus, SE 5s 5c 5, iPad Air 2 Pro, iPad mini 2 3 4, iPad 4th Gen [Apple MFi Certified](Black and White)",Mobile_Electronics,1,7,130,N,Y,I caught on fire!!,I plugged it on my car charger and as I was driving I smelled something burning!  When I got home I disconnected my iPhone and noticed that the cable was burnt right where the (skinny side) cable starts.  I was worry what would it had happened if I was on a longer trip or left my phone to charge at home close to something that would ignite!!!!,16641.0
25,US,13441019,R2N0Q9LHE1Q6RF,B0057EUVAI,900236634,Lowrance Mark-5X Pro Fishfinder Mono 83/200 kHz,Mobile_Electronics,1,4,6,N,Y,disappointed in quality,I did my research and decided this unit was the best for the price range. I go fishing in Canada once a year and plan all year for the next trip.  Imagine my surprise when an hour into the use it starts reading 1.3 feet in the middle of the lake.  To get it working again I have to perform multiple reboots.  Ten minutes later it's reading 1.3 again. I end up losing my deep water crank bait while trying to get the unit working again.  Fortunately my fishing partner brought his 4 year old hummingbird.  It worked like a champ all week. After researching the unit symptoms I find lowrance is known to have quality issues with their transducers.  Would not recommend this unit to anyone. Now I get to research warranty claims for a unit that I will never trust.,16641.0
26,US,34872212,R5ZH5KQRPXVVI,B00KW3XNUE,219920841,Magicfly Wireless RF Item Locator Key Finder 1 RF Transmitter and 6 Receivers,Mobile_Electronics,1,6,7,N,Y,Junk,Junk. Doesn't work and they have terrible return police. Out $30.,16639.0
27,US,34123746,R2I6O4S2CZK8WQ,B00EDM5WV8,998105706,SPOT-3O Spot Gen3 GPS Satellite Messenger,Mobile_Electronics,1,175,181,N,Y,Failed after first use,"I've had a spot tracker first gen in the past, and it worked perfectly fine for my needs. I recently decided to get a Spot 3 for kayaking. It is supposedly IPX7 rated (ie, should survive 30mn at up to 1m underwater). I took it out for a paddle this weekend put it in my life jacket's chest pocket. Battery compartment and USB were sealed and double checked. I spent about 10mn in the water with it during the day, swimming on the surface. At the end of the day, it wouldn't turn on. Opened the battery compartment to check and there were a few drops of water in there which I assume killed the device.  Called Spot today, and apparently water damage is not covered under the warranty. Kind of lame for a device that claims a waterproof rating.",16636.0
28,US,45697870,R2NZNOG6FMCGQL,B00XP3P1TY,639058365,"GJT®2.5"" Hd Car LED Ir Vehicle DVR Road Dash Video Camera Recorder Traffic Dashboard Camcorder - LCD 270° Whirl 6 LED Recorder Camera",Mobile_Electronics,1,3,7,N,Y,Poor video quality and missing battery,"Product arrived without battery. Wrote to seller. I will test in my vehicle. So far the video quality is not very good. Maybe in direct sunlight it will be better. If not, it will be shipped back very soon.",16634.0
29,US,47440296,R2WD5TTS83JEXU,B00OXL4I96,658033518,"Vehicle Backup Camera/Monitor System - Esky? 100% Waterproof HD 180 Degree Viewing Angle Night Vision Anti-Fog Car Backup Camera + 4.3"" TFT LCD Portable Adjustable Rear View Monitor Screen",Mobile_Electronics,1,0,7,N,N,Your introduction says that the display can be flipped to ...,"Your introduction says that the display can be flipped to show front and rear view of the vehicle. Does the package comes with two cameras? If not can an additional one be purchased and for how much? Does the display unit accept another camera and attached plugs? Since I have to give star rating sight unseen in order to submit my questions, I will put one star for the purpose.<br /><br />TH",16632.0
30,US,52807030,RN55T65W485LS,B00VU7PGPQ,973149575,[New Element Series] iXCC MicroUSB cables,Mobile_Electronics,1,5,222,N,N,"Visually looks good, but very upset that it doesn't work and almost ruined my charger.","I've never written a review so quickly after a purchase. It arrived visually good, but doesn't work with my Anker charger to my Samsung S4. In fact, it trips some kind of circuit in my charger and I had to unplug to replug to reset the charger so it'll then work again with the cables attached to it. I'm utterly disappointed and it's going to be returned tomorrow...PRONTO. I don't like returning things too much in fear of being blacklisted, but I can't avoid this one. Pissed. I'm upset I have to make a trip to the carrier to return it. I almost lost my charger and have to buy a new one. I bought these cables after some further research that quicker charge requires a lower gauge rating (to the limit IC circuits understand the maximum amount of current to send through the wire without frying the device). I already isolated USB cables in my house that are 'thin' versus those that are 'thick'.<br /><br />Did I mention I bought it because of all the good reviews? I'm just very disappointed that I feel like the odd duckling.",16631.0
31,US,12471044,R38LS6LAM2G87G,B00KW3XNUE,219920841,Magicfly Wireless RF Item Locator Key Finder 1 RF Transmitter and 6 Receivers,Mobile_Electronics,1,8,17,N,Y,Not grand for the price.,"Works relatively well, but very fragile. I don't know about anyone else, but my keys take a beating, because they're in a car ignition, and they rattle around, and they have nine pieces of METAL attached along with a key chain. This product is okay for a temporary measure, but it doesn't hold up to any abuse at all. I recommend looking at better quality products.<br /><br />Edit to add: Customer service is a joke, and ignores all inquiries except public responses, which are horribly impossible to understand because they don't bother proofreading.",16628.0
32,US,16490162,R339KMWXPIA08J,B00XJJU4SC,965917258,Juentai JT-6188 Dual Band VHF/UHF 136-174/400-480MHz VHF 25Watt UHF 20Watts Dual Band Two Way Radios Mobile Transceiver Walkie Talkie,Mobile_Electronics,1,13,13,N,Y,Good Audio Reports,"I have used the radio for about one month.  Transmit audio is good.  Radio needs to be mounted such that radio gets plenty of clearance for air flow to all sides of the unit.  It gets very hot if not mounted that way.  The supplied mounting bracket needs to be attached as it becomes part of the heat sink.  I bought the programming cable and had trouble using the front panel and microphone key pad for programming (too many steps).  It seems slightly worse for intermod when compared to my older Icom radio.  The users manual would benefit from a better translation into English. Overall the unit is satisfactory.<br /><br />Update to Review.  Radio transmitter failed a few weeks after initial review.  The radio was mailed back in August, but Seller claims it is not received.  Seller insisted on USPS for return, so no tracking is possible.  Now I am out initial price plus the quite expensive return shipping.  I will update if radio is returned repaired as Seller promised.",16626.0
33,US,16040446,R3A2F5KOQ21Y41,B00Z8D8VM8,52805573,"Thor 64 GB Slim 1.8"" LCD Mp3 Mp4 Player Media/Music/Audio Player with accessories(Purple Color)",Mobile_Electronics,1,3,9,N,Y,HORRIBLE!!!,"I was hoping that this player would be a suitable replacement for my beloved 30g Classic iPod, which is on its last gears and would cost me hundreds of dollars to replace (if I can even find a classic replacement), but it's an absolute FAIL.  The &#34;best&#34; thing I can say about this player, is that the radio works well, and the color is a beautiful shade of purple.  However, I'm not looking for a radio, and &#34;beautiful&#34; has zero effect on function/usefulness. If I could give it ZERO stars, I would. Well, maybe a 1/2 star, for the radio.<br /><br />The player - which did arrive ahead of estimated delivery time and was nicely packaged - comes with a USB cord and earphones. The player itself is tiny (see photo of it next to iPod) - about 1 1/2&#34; X 3 1/2&#34; total and about 1/4&#34; thick. It's lighweight, cheap feeling plastic. It has a click wheel like my iPod's. The screen is about 1&#34; X 1 1/18&#34;. It's a beautiful shade of purple. The only instructions it came with, was a &#34;quick start&#34; guide, which turned out to be totally useless, and the hand drawn pictures of the player's click wheel do NOT match the actual wheel on the player or its functions, and the wheel itself was hit/miss as to what it would do when clicked.<br /><br />Anyway, I turned on my computer and connected the player to charge it.  My PC promptly flashed a message saying new hardware had been detected, and telling me it needed to be formatted.  Not good.  If you format something, it wipes out what's on there. Nope, don't want to format.  Saying no to formatting kept me from being unable to &#34;see&#34; the player on my PC.  I try unplugging/replugging the player. Same thing.<br /><br />Next, I tried looking through the device itself.  It came preloaded with 2 songs, a video, and several games.  I plugged the player into some external speakers, and was able after several attempts at manuvering the horrible click wheel, to play both songs and the video. Sound and video quality were OK, given the size of the screen. I couldn't manage the click wheel or viewing on the tiny screen, to successfully play any of the games.  The only thing I was able to make work with any consistency, was the radio.<br /><br />I never found anything on the device itself that needed to be addressed before I should have been able to load my own content via my PC. By all logic,  it shouldn't have been much different than loading music/videos onto a flash drive. After an hour of frustration, I disconnected the player and waited for my husband to get home from work.  He couldn't get the player to work either - and he has a degree in computer science!  He confirmed that formatting wipes out everything. He couldn't get the click wheel to work correctly.  He pointed out that the video formats - AMV and MTV - are obscure.  And, he wholeheartedly agrees that this player is JUNK.<br /><br />While I in no way expected this device to be anywhere near the quality of my iPod, to say that I am severely disappointed with its quality and functionality, is an understatement. It's totally useless to me. I will be contacting Amazon/the seller for a FULL refund.ality were OK, given the size of the screen. I couldn't manage the click wheel or viewing on the tiny screen, to successfully play any of the games.  The only thing I was able to make work with any consistency, was the radio.<br /><br />I never found anything on the device itself that needed to be addressed before I should have been able to load my own content via my PC. By all logic,  it shouldn't have been much different than loading music/videos onto a flash drive. After an hour of frustration, I disconnected the player and waited for my husband to get home from work.  He couldn't get the player to work either - and he has a degree in computer science!  He confirmed that formatting wipes out everything. He couldn't get the click wheel to work correctly.  He pointed out that the video formats - AMV and MTV - are obscure.  And, he wholeheartedly agrees that this player is JUNK.<br /><br />While I in no way expected this device to be anywhere near the quality of my iPod, to say that I am severely disappointed with its quality and functionality, is an understatement. It's totally useless to me. I will be contacting Amazon/the seller for a FULL refund.",16625.0
34,US,46852236,R1E4J09SXRZFSA,B00TQYCU0Y,328706129,"Garmin nüvi 65LM 6-Inch GPS Navigators System with Spoken Turn-By-Turn Directions, Preloaded Maps and Speed Limit Displays - Lower 49 U.S. States (Certified Refurbished)",Mobile_Electronics,1,1,14,N,Y,One Star,Great,16624.0
35,US,46777981,R202IWGRIPW0JP,B00QVHJXM2,854909595,Jawbone BIG JAMBOX Wireless Bluetooth Speaker - Graphite Platinum (Certified Refurbished),Mobile_Electronics,1,6,6,N,Y,One Star,"This is broken after 2 months of use, never got a response from square deals",16621.0
36,US,43932953,R2OAOKV0SPWVAG,B00IZYV6YW,602427278,New launch TYT TH-9800 29/50/144/430 MHZ QUAD BAND TRANSCEIVER Mobile Car Radio,Mobile_Electronics,1,5,6,N,Y,poor quality and service,This Item broke under warranty and the seller wanted me to pay shipping both ways.  The shipping was as much as a new radio.  So now I wasted $220 on a radio that does not work and can't get fixed do not buy this from a Chinese co lite in the package.,16615.0
37,US,41721541,R3NLF57P30Q8VH,B00XJJU4SC,965917258,Juentai JT-6188 Dual Band VHF/UHF 136-174/400-480MHz VHF 25Watt UHF 20Watts Dual Band Two Way Radios Mobile Transceiver Walkie Talkie,Mobile_Electronics,1,4,6,N,Y,Save your money and buy something else,What a peice of crap this radio is. The manual was written by someone who had no technical knowledge and spoke english as a third language. The drivers provided for communication to the radio would not open. They were archived as rar files. The cd had plenty of room why archive at all?<br />The software when opened all the fields are question marks(????). If the language is changed to english about 1/2 of the question marks change to english but there are still too many question marks  to be useful. Try to program by hand? only if you enjoy frustration and trying to figure what they are trying to tell you. Save your money and buy something from the big 3 japanese manufacturers. You may get the same radio but you'll get software that works and a well written manual,16615.0
38,US,46704859,RRLZF8KTVEKSM,B00QV5HEAM,816991188,"XTRONS® Twin 2X 9"" Car Headrest Mount Slim Thin Monitor Portable DVD Player TFT Touch Screen Easy Install Mounted &Children Headphones Included(Blue&Pink)",Mobile_Electronics,1,6,6,N,Y,Purchased these for my SUV in hopes for a better quality product considering they are priced higher than any ...,Purchased these for my SUV in hopes for a better quality product considering they are priced higher than any other portable DVD players out there. Install was easy. The idea of touch screen sounded nice for navigation by kids. Instructions for operation were minimal. Two weeks after installing one DVD player would not turn on and the other would not read the DVD in the player giving the message &#34;No disc.&#34; Pay attention to warranty/shipping and return policy. I had to pay another 32.17 to ship them back and seller would not pay for return even though they were clearly faulty. Minimal time period to return for full refund. Horrible customer service on the product.,16609.0
39,US,22809588,R27FOURMKELSTO,B00VEQW782,972725234,"Transcend TS16GDP220M 32GB Drive Pro 220 Dash Cam Car Video Recorder with Suction Mount, Built-In Wi-Fi, and GPS receiver + 16GB SD Card & An Exclusive P7 Cleaning Cloth",Mobile_Electronics,1,6,10,N,Y,"If you are looking for a dash cam with parking mode, DO NOT CHOOSE THIS.","If you are looking for one of the dash cams which can protect your car, IT IS NOT FOR YOU. I purchased this product solely because of protection while parking so that someone hit my car and try to run away, by looking at its parking mode feature and more reliable name value than other third parties. Guess what? IT DIDN'T work exactly when I NEEDED IT to be working!!! Before purchasing this one, I already had someone dented my door and just ran away, so I was exclusively and desperately looking for dash cams with parking modes. One day I parked at nearby Walmart with dash cam looking at front, and when I came back, IT WAS HIT BY SOMEONE HARD up to the extent that the parking mode might have been caught it. BUT NO, the parking mode was TURNED OFF, although I SWEAR to God that I turned it on the first time I installed it on my car, since that feature is what I've been looking for, right? BUT NO. It was turned OFF. Later on, I looked up on their homepage and found an update file, of which an update note says: May 19, 2015 V1.06<br />2) Recall changes made to the settings in the parking mode before shutdown. AREN'T THEY SUPPOSED TO MAKE IT WORK PROPERLY IF THEY ARE SELLING THE PRODUCT AND ADVERTISE FOR SUCH FEATURE?! Anyways, manufacturers were cunning enough to deny all possibility of ANY OBLIGATION by putting disclaimer on their homepage, so only thing for powerless customers like me can do is to put the review<br />for voice of protest.",16609.0
40,US,44813381,R2BJTHDSB8ZQBN,B00V4HHC5E,269861877,Beelike GS8000L Car DVR 2.7 inch 1080P HD car dash cam Digital Video Recorder dash cameras Dashboard Camcorder with Night Vision and Motion Detection / G-Sensor,Mobile_Electronics,1,2,10,N,Y,One Star,I thought it suppose to come with two camera? Beelike false advertising.,16600.0
41,US,5437976,R2BSH8GA12503W,B00U05MVPM,371469224,Lethal-Eye NPT Adapter 4003 Oil Filter Thread,Mobile_Electronics,1,10,10,N,Y,Don't buy bad fit.,"Threads are cut straight on , oil filters are tapered so as they thread on  they seal up. This adapter on catches the very end thread and wobbles quit alot.",16599.0
42,US,776521,R23UWJ8S0GMXCT,B00UKP35WA,34027433,MOXO X-1 Levitating Bluetooth Speaker,Mobile_Electronics,1,6,18,N,Y,One Star,Mine is not levitating does anybody know what I have to do the instructions are in Chinese,16591.0
