,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
11,US,39357721,R10ORTN0I3G5B9,B00IX1I3G6,926539283,Amazon.com Gift Card Balance Reload,Gift Card,1,19,26,N,Y,It is getting close to being annoying enough to go elsewhere for my online books even ...,Gift cards are not possible on Australian site therefore can only get them on American site. As I no longer trust site management policies to keep my credit card information safe this is the only method of purchase that I use. To have to continue to use the American site and pay for offshore transaction fees to get a gift card is very disappointing which is why I have given such a low rating. It is getting close to being annoying enough to go elsewhere for my online books even if the offerings are not as good as Amazon. There is always the old method in need.<br /><br />Additionally the lack of information on the Australian or American site indicating that the only location for gift cards was extremely annoying. Patter trolling through the Australian site and putting numerous questions into the search engine I had to go to American site before I understood that it was not possible on Australian site. A little better self help information on all those things not available on the Australian site would be helpful.,16634.0
12,US,20228001,R2GMRWFCV73TT,B00JDQKICM,832087091,Amazon.com Gift Card in a Diamond Plate Tin (Classic Black Card Design),Gift Card,1,8,11,N,N,Gift message not enclosed = awkward!,"Delivered on time but requested gift message was not enclosed, so recipient had no idea who sent it.  Put me in the awkward position of having to call to see if it was received. Pretty shoddy work, Amazon.com.",16631.0
13,US,43437405,R1D1VPJBTP1WG8,B00IX1I3G6,926539283,Amazon.com Gift Card Balance Reload,Gift Card,1,38,51,N,Y,I am still waiting to be able to use this ...,"I recently tried the reloading purchase and bought $50.00 I am still waiting to be able to use this.  I paid $50.00 and I am still unable to use the money I put on the card.  Also have been trying to contact someone to find out how to complete the process, just in case I did something incorrect but to date I have not been able to find a contact number or use the amount on my card.    I will never use this again reloading process again.  The good thing is, I can still have the $50.00 credit but it is totally frustrating to ue it for purchase unly to have my purchae decline.",16629.0
14,US,50118836,R3Q3ULUTULAQYH,B00IX1I3G6,926539283,Amazon.com Gift Card Balance Reload,Gift Card,1,22,29,N,Y,Not impressed.,Am not impressed. I signed up to get a promotional $10 gift card two weeks and still haven't seen the credit. And the product itself is no more useful than just using a credit card saved in your profile.,16627.0
15,US,338223,R32PHGNOUNJVY2,B004LLIKVU,473048287,Amazon.com eGift Cards,Gift Card,1,111,150,N,Y,One Star,"the Quality is very bad, The metal was faded  in a few days",16622.0
16,US,256644,R32HQ18L7FOP3N,B005FGQHKQ,379368939,"Amazon.com Gift Cards, Pack of 3 (Various Designs)",Gift Card,1,18,23,N,N,Read!!,Most of the 5-star ratings are fake and my friend ordered them and got one for me but when I trued to redeem them and said gift card already use etc.So I recommend not to order!!!!!,16622.0
17,US,564025,R3N7UVPPT4F127,B00IX1I3G6,926539283,Amazon.com Gift Card Balance Reload,Gift Card,1,5,6,N,Y,I want my money back,I placed money from my online account into gift card balance to buy a product which I realised now cannot be shipped to me. I am now stuck with money in gift card balance that I need for other things but cannot remove from Amazon account.,16611.0
18,US,50541491,R2IPGL0F4OCNO9,B00JFBLZ90,255898874,Amazon.com Gift Card in a Birthday Cupcake Tin (Birthday Cupcake Card Design),Gift Card,1,18,24,N,N,I ordered a gift card for my daughter-in-law. It ...,"I ordered a gift card for my daughter-in-law.  It said it would be delivered the next day, June 21.  I received an email yesterday that it was delivered on June 23.  Her birthday was the 22nd.  Why state a delivery time if you can't honor it?",16610.0
19,US,11029833,R3UOB0C7HFMCPC,B00JDQKELW,832087091,Amazon.com Gift Card in a Diamond Plate Tin (Classic Black Card Design),Gift Card,1,5,6,N,N,Not delivered on time,my fathers dad gift was not delivered when I was told it would be delivered.,16608.0
20,US,42924004,RWIDWEESJR35U,B004KNWWO0,802996579,Amazon.com Gift Cards - Print at Home,Gift Card,1,8,11,N,Y,Horrible experience! No way to know what the problem was.,"What a horrible experience! I have used Amazon gift cards in the order and print version many times. This time it took well over 4 hours and several phone calls to customer service to get this accomplished. I checked with my credit card company in the process and there was no hold up on their end. Amazon customer service said it could take a couple of days for approval. Not acceptable as this was for an event that evening and a presentation to the recipient. I still have no idea what the hold up could have been. Same credit card as usual, same email as usual, not a large gift amount.  This experience has certainly diminished my ability to expect smooth, quick service and knowledgeable customer service assistance.",16608.0
21,US,11243479,R13XIQKOJZJ0UA,B00IX1I3G6,926539283,Amazon.com Gift Card Balance Reload,Gift Card,1,13,16,N,Y,Whenever I want to redeem my Amazon gift card it ...,Whenever I want to redeem my Amazon gift card it requires a code. And it refers only to a number printed on a plastic cards. This card was purchased online and there is no plastic card.,16601.0
22,US,26839813,R3GHK0QSE6QOKX,B00JDQJVF2,255898874,Amazon.com Gift Card in a Birthday Cupcake Tin (Birthday Cupcake Card Design),Gift Card,1,7,10,N,Y,One Star,Card was sent wirh no identification. Person on the receiving end had no idea who the giftcard was from!,16601.0
23,US,2814618,R3KDIXVIXK801J,B00IX1I3G6,926539283,Amazon.com Gift Card Balance Reload,Gift Card,1,9,12,N,Y,Gift Card Process Not clear for Consumer,"I called to transfer a gift card balance between my accounts.  I had to call back because it was not done after two weeks.  Next call I was told I couldn’t redeem the card without a code, which I never received.  Had to escalate to a supervisor in order to get the $ credited back to my Visa so I could start all over again!  Something wrong with the process that needs improvement as this was a very frustrating experience and I usually have a great experience with Amazon.  Disappointing!!!!",16599.0
24,US,50733118,R12LGU9RL181NG,B004LLIKVU,473048287,Amazon.com eGift Cards,Gift Card,1,5987,6323,N,Y,Amazon should do more in a fraudulent case,"I think I am just wasting time writing this, but this must have happened to someone else.  Something is definitely not right here.<br />I have had so many good experiences with eGift cards until this one.  I bought 4 email gift cards in 1 order and they were all sent correctly to 4 recipients' emails.  Two of them were redeemed within a day and I got notified via email as such.  After almost 3 months, I was browsing my other orders and saw the other two were redeemed by an email address that I didn't recognize.  I sent an inquiry to Amazon.com.  After 10 emails, 1 phone call and 1 chat 4 weeks later, amazon.com asked me to file a claim through my credit card company that paid for the gift cards.<br />My initial inquiries via emails were quite frustrating as each email was responded by different support person who obviously didn't read previous emails.  After two days of these emails, I called amazon.com. The support person was helpful and told me name of the amazon customer who redeemed the two gift cards.  Since I didn't know the amazon customer who redeemed the gift cards and I never resent those gift cards to an email address different from the intended recipients, it was clear that the two gift cards were fraudulently sent and redeemed.  They were going to investigate this case, so I thought.  After 2 weeks of not hearing back from amazon.com, I followed up with the most recent email from 2 weeks prior.  They came back with they will contact me when they finish their investigation.  I didn't hear back from them for another 2 weeks, so I sent another followup email.  This time, they came back with you need to go through your credit card company to file a claim.  It was clear I wasted weeks corresponding with amazon.com thinking they are doing something, but it is clear now all they are doing is dragging this out to frustrate their customers.  Just because I feel I need to do the right thing, I filed a claim with my credit card company today and I am posting this review.<br />So, why didn't I get an email when those two gift cards were resent to another email?  Why didn't I get an email when those two gift cards were redeemed?  Did I say that neither me nor my original recipients know the customer name who redeemed those two gift cards nor the email in which the gift cards were resent?  How did those two gift cards get resent to an email address without my credit card number being re-entered, or was my credit card number re-entered?  Amazon.com knows the customer who redeemed the two gift cards.  Did they ask that customer how she got the gift cards?  None of that seems to matter as they just came back after all the emails, phone call and chat, you need to file a claim via your credit card company.review.<br />So, why didn't I get an email when those two gift cards were resent to another email?  Why didn't I get an email when those two gift cards were redeemed?  Did I say that neither me nor my original recipients know the customer name who redeemed those two gift cards nor the email in which the gift cards were resent?  How did those two gift cards get resent to an email address without my credit card number being re-entered, or was my credit card number re-entered?  Amazon.com knows the customer who redeemed the two gift cards.  Did they ask that customer how she got the gift cards?  None of that seems to matter as they just came back after all the emails, phone call and chat, you need to file a claim via your credit card company.",16599.0
25,US,11401960,R1H387ZET4M7BS,B00IX1I3G6,926539283,Amazon.com Gift Card Balance Reload,Gift Card,1,6,8,N,Y,no more,amazon defaults to using card with any purchase.  I do not lose the money but forget to uncheck the box and it is gone.<br />Too bad they work it this way.  will not reload and will not buy as many books.  was planning to use it as a budget control.<br />my mistake for using a company to help me.,16595.0
26,US,981126,R3N5AQMQ9JDV64,B007RFEMHI,743153911,Amazon.com Gift Card in a White Gift Box (Classic White Card Design),Gift Card,1,8,8,N,Y,Box was nothing like the picture,The box didn't look anything like what was in the picture. The design was barely visible. It looked like a plain white box. The box was dented and dirty something you wouldn't feel comfortable using for gifting.,16592.0
27,US,9223790,R32FBBJCFO0X3O,B00IX1I3G6,926539283,Amazon.com Gift Card Balance Reload,Gift Card,1,9,12,N,Y,didnot want it would you just take it off?,"I did not mean to reload the gift card, I accidently pushed the button I thought it was a gift from amazon com rewards I called amazion  and they said call chase  each one said it was up to the other one. I had no trouble with returning the boots its just this stupid gift card that is now a bill on my acct. for 30.00 dollars for what? and now I have to file a dispute just a waste of my time. I don't know if I'm going to use this card anymore",16591.0
28,US,13092374,R3F4EF7QSK8IQZ,B00IX1I3G6,926539283,Amazon.com Gift Card Balance Reload,Gift Card,1,5,6,N,Y,I am rating this poorly because Amanzon did not meet ...,I am rating this poorly because Amanzon did not meet their side of the deal.  I was suppost to put in a $100 and they were suppost match another $20.  I never got my extra $20.  It is the last time I will go for one of their so called bargins!,16590.0
29,US,15773478,R3RFQD4T7TKB8H,B00JDQJVF2,255898874,Amazon.com Gift Card in a Birthday Cupcake Tin (Birthday Cupcake Card Design),Gift Card,1,15,19,N,Y,One Star,"You omitted the HAPPY BIETHDAY, LOVE MOM message and my son had no idea who it was from!!!!!!",16589.0
30,US,52940323,R1Q5MWSSP3RMYJ,B00JDQJVF2,255898874,Amazon.com Gift Card in a Birthday Cupcake Tin (Birthday Cupcake Card Design),Gift Card,1,25,29,N,Y,Risky Gift Card Delivery Box.,"What's not to like about GC and cute container. So, why one star?! The box the gift cards came in were clearly, that's clearly marked gift card. Why not just put ... Steal Me...on the box. It'd been left at the door. I couldn't believe it. I'd love to be able to order Amazon gift cards but thinking too risky.",16589.0
31,US,1666829,R1EKTDJO6636HD,B00IX1I3G6,926539283,Amazon.com Gift Card Balance Reload,Gift Card,1,6,7,N,Y,Reloading made easy!,Reloading a gift card could not be easier.I got my Fire HD6 for Christmas and I no longer have to ask my kids for help with a computer.You have made it so easy to navigate. Thanks.,16583.0
32,US,22783810,RTVJ6ZD7GXJNR,B00CHQKIDE,564167907,Amazon.com Gift Card in a Black Gift Box (Previous Generation Card Designs),Gift Card,1,5,6,N,Y,Gift Notes Don't Work,No gift note attached for the third time in a row. This means the receiver doesn't know who it even came from! I've called customer service and gotten nothing but &#34;we're sorry.&#34; Will not be using this very simple service again.,16579.0
33,US,442545,R1OE4UDFMKMV3L,B00IX1I3G6,926539283,Amazon.com Gift Card Balance Reload,Gift Card,1,7,8,N,Y,Needs to be easier to buy app coins. The ...,Needs to be easier to buy app coins.  The process to load gift card then coins are ridiculous.  Also not being able to buy multiple coins of same value at once is aggravating too.,16563.0
34,US,17344651,R3I5HOHG6H7H6V,B00JDQJVF2,255898874,Amazon.com Gift Card in a Birthday Cupcake Tin (Birthday Cupcake Card Design),Gift Card,1,10,10,N,N,cute idea,"However, Cupcake tin was bent...front and back; I'm going to ask for replacement. It's a birthday gift.",16561.0
35,US,297772,R1Q46WAXZ0G4XE,B00JDQJZWG,255898874,Amazon.com Gift Card in a Birthday Cupcake Tin (Birthday Cupcake Card Design),Gift Card,1,4,12,N,N,watch out ror hidden fees,Amazong tryed to sneakily charge me an extra $99 when I purchased by stealthily signing me up for a service I did not want.  Sleezy.,16550.0
36,US,17972555,RW2ZR8SAU47G0,B004LLIKVU,473048287,Amazon.com eGift Cards,Gift Card,1,75,85,N,Y,LIVE CHAT SUPPORT ERROR LEADS TO 250$ LOSS,"**BEWARE**<br /><br />I recently purchased an amazon gift card and I was in contact with their customer support rep at the time to lock the gift card because negotiations were still in place. I then told them to unlock it and return me the funds to my original credit card multiple times because negotiations did not work with the recipient. But when their staff unlocked it, the recipient claimed it, and now me, the purchaser, is being screwed by their Gift Card Team! Those are my funds. Their customer support staff has acted incorrectly in their attempts to assist me, providing me with incorrect information it seems, and now my refund is not possible?<br /><br />There are a bunch of reviews similar to mine which I never bothered to look into. Please do a google search as I have posted about this extensively online.<br /><br />**BEWARE**",16548.0
37,US,42321153,RTYTZQT0GDTTX,B00CHQKNAW,564167907,Amazon.com Gift Card in a Black Gift Box (Previous Generation Card Designs),Gift Card,1,0,8,N,N,So the people at the wrong address got a great 50$ gift card,"I hit the button too soon and sent it to the wrong address! So the people at the wrong address got a great 50$ gift card!!!!!  And I had to order another one to send to my son-in-law for his birthday, at his correct address (not the old one in my address book)!!!!!",16544.0
38,US,2844530,R2XKINE4Z817WA,B00IX1I3G6,926539283,Amazon.com Gift Card Balance Reload,Gift Card,1,16,23,N,Y,very bad service from amazon Be careful they froze my account,very bad service from amazon  Be careful they froze my account . would not turn it back on for several weeks with my money being held up. PLUS THEY WOULD NOT LET ME SPEAK TO ANYONE. SAID IT WAS IN THE ACCOUNTS SECURITY. TOTALLY UNBELIEVABLE !!!  Be very careful here when getting cards as if you get too many it sets the chain reaction in play. I think our good OLD UNCLE SAM MIGHT HAVE SOMETHING TO SAY HERE.... Complete BULLS&%*,16534.0
39,US,15092975,R3QOGQ9OE96TGH,B00895H9O8,293904962,Amazon Gift Card - Print - Amazon Kindle Fire,Gift Card,1,6,7,N,Y,Gift card no good. My husband gave me a $50 gift card ...,"Gift card no good.  My husband gave me a $50 gift card so I could buy books from Amazon.  I had $39 left on the card and wen I tried to buy a $6 book it would not complete the transaction.  After my husband tried for an hour plus, to get the book to down load for me, he finally called amazon.  Amazon said.  My credit card had expired so they would not honor the gift card.  They said they couldn't determine the balance on my gift card and they wanted a credit card to fall back on in case there wasn't enough money on the gift card to pay for the book.  So figure this out, they can check my bank to see if the credit card is any good but they can't figure out how to make their soft wear look at the balance on a gift care that they are holding.  My husband says he is getting me a new tablet and it won't be a kindle.",16530.0
40,US,18414008,R2HR62RHSVBF02,B00IX1I3G6,926539283,Amazon.com Gift Card Balance Reload,Gift Card,1,6,8,N,Y,they should be able to give your money back if its not a gift card.,i been trying to save money i been using amazon to save money because its hard for me to save money im trying to build a pc of my own big Coincidence my dog dog starts to vomit again he is and looks healthy and young as well so i was trying to see if they give you the money back so i can take him to the vet but they dont give you the money even if its not a card reload i been using the amazon wallet not a gift card so even with this they dont and cant give you your money back even though your not reloading an actual gift card so that suck for me and my friend doggie aka negro.,16528.0
41,US,3379370,R2S86CEBH3GAT8,B00IX1I3G6,926539283,Amazon.com Gift Card Balance Reload,Gift Card,1,8,10,N,Y,reloading gift card.,I can't get the stupid thing to put money on my gift card. I called and talk to them three times  and they say it's been taken care of .It still hasn't worked yet. Thanks Amazon. ..,16528.0
42,US,27529881,R2BZ6E8TSXPTY0,B004LLIKVU,473048287,Amazon.com eGift Cards,Gift Card,1,44,55,N,Y,Can't Use Gift Cards to Buy a Gift Card,"Unfortunately, if you have gift cards in your Cart at checkout, you won't be able to pay for the order using another gift card or Amazon credit or promotional balance. You will need to use a credit card to order the gift card on amazon<br />That's too bad...... what difference does it make?? THAT person is then going to be shopping on Amazon's site to buy something and might even spend more $$$ in the process. That seems pretty redundant on Amazon's part............ it's totally ridiculous and makes no sense to me.",16521.0
43,US,50374975,R21PYQYMSW27NM,B00CT774LK,616540991,Amazon eGift Card - Congratulations and Best Wishes (Animated) [American Greetings],Gift Card,1,7,8,N,Y,I had hope that it would work better than my first time,"This was the second time I used this gift card service.  I had hope that it would work better than my first time.  But like the first time, my friend did not get the email of the gift card until I contacted Amazon to resend the gift card.  I don't plan to use this service anymore.",16518.0
44,US,30774603,R3JK4X9I8A3AJM,B00A48G0D4,848703272,Amazon eGift Card - Happy Birthday (Candles),Gift Card,1,7,8,N,Y,For some reason the birthday person did not get it ...,"For some reason the birthday person did not get it,  I did not do a  l00.00 one it was only 25.00.  I just now found out my daughter in law did not get it.",16518.0
45,US,32823672,R3DYTS20JXY9EI,B00PG40CO4,137115061,Amazon eGift Card - Happy Birthday (Doughnuts),Gift Card,1,6,7,N,Y,very frustrating,We had to reorder three times. Had to get customer support and it was suppose to be a bday surprise and we had to call the person receiving the gift before her birthday to make sure on the third try she got it.,16518.0
46,US,31109454,R1XAAES3XBOXN6,B00IX1I3G6,926539283,Amazon.com Gift Card Balance Reload,Gift Card,1,4,6,N,Y,Disappointed,"I was very disappointed to learn that I could not use my Amazon Gift card towards my Kindle Unlimited. Account. I had received many gift cards for Amazon so I could use it to keep my Unlimited Account going. Now I canceled my Kindle Unlimited Account. I am back to only buying books that I am pretty sure that I will love, instead of giving new authors or book types a chance.",16516.0
47,US,3300584,R161S9J7QT2R80,B004LLIKVU,473048287,Amazon.com eGift Cards,Gift Card,1,14,16,N,Y,Incorrect Information Use of GC,"I was told before purchasing the GC, that it can be used by my recipient back in India on Amazon.in site. But now you guys say that it cannot be used in that way. I have specifically asked for this very same question to a customer support lady and she admitted the fact that it gets converted to INR for use in India, as I have purchased it for $50 and now you guys say it isn't possible that way. Just help me in converting it into INR so that it can be useful as a valuable gift by my recipient.<br />Thanks!",16515.0
48,US,28172018,R270TOB9UC9ZKH,B007RZ6EHE,609727985,Amazon eGift Card - Upload Your Photo - Valentine's Day,Gift Card,1,5,6,N,Y,Disappointed,"I was very disappointed. The ecard did not get email to the recipient. I had to follow up after the holiday had already passed. Finally the E card did get emailed to the recipient after a call to customer service. However, I would not use this form ofgift card again. I only gave this one star because you had to give a rating",16512.0
49,US,3812363,R2EFNTIC11S4H4,B004LLIKVU,473048287,Amazon.com eGift Cards,Gift Card,1,9,11,N,Y,This gift card couldn't be redeem by the user Ligia ...,"This gift card couldn't be redeem by the user Ligia.madriz04@gmail.com, she is my wife, who I sent the girt card,,  when she try to redeem the gift card Amazon says that it was redeem in another account, this should't happen,  we lost 300$ because the other gift card that I purchase for 200$ to her couldn't be redeem in her account either. I demand a quickly solution for this problem",16512.0
50,US,35724639,R3CTDTFO5XLTPT,BT00DDVMVQ,20546152,Amazon eGift Card - Smile,Gift Card,1,11,12,N,N,First rep pretty much said too bad,"I never received a gift card from my friend.  I never would have known had she not asked me about it.  I emailed customer service and then called.  First rep pretty much said too bad.  Second rep, was nice but unable to help because I couldn't provide the correct email address of the sender. I'm not one to nag a friend about a gift and I feel like it's tacky to ask her for an alternative email address.  I just feel bad that she's out of her money.  Should Amazon not be able to tell from my email address? Maybe that's too much to ask.  I do know that I will personally never order one myself.",16507.0
51,US,36326543,R1MKWLF1BGTEOR,BT00CTOYC0,506740729,Amazon.com $15 Gift Card in a Greeting Card (Amazon Surprise Box Design),Gift Card,1,11,13,N,Y,Horrible experience or ding these and ruined my family Christmas ...,Horrible experience or ding these and ruined my family Christmas for the kids. I ordered 4 $15 gift cards that were suppose to be guarenteed next day delivery. It took 5 days to get to me. I called to complain and the Amazon reps could do nothing to help me or even seem apologetic for my in convince. Won't do this again. They are impossible to work with.,16505.0
52,US,1156391,R2Q5K5PAIP0PMK,B004LLIKVU,473048287,Amazon.com eGift Cards,Gift Card,1,21,23,N,Y,Not pleased.,Well I wish I could give 0 stars because I never actually got to use the money due to an issue with the card and the customer service in the gift card department is absolutely atrocious.,16502.0
53,US,2651446,R12PEV0IWVD9OB,B004LLILEG,761310595,Amazon eGift Card - Thank You (Typography),Gift Card,1,5,6,N,Y,Promotional Issues with this - Not good designs to choose from,The designs are okay but need work on promotional codes with this item - if your order somehow gets canceled you will not be able to get the promotion again even though you never got to successfully use it the first time - its too bad.They need to fix this before offering this kind of promotion. It is miss leading unless you read hidden restrictions. Beware,16501.0
54,US,23698642,R2I25AWDJM9BGW,B00IX1I3G6,926539283,Amazon.com Gift Card Balance Reload,Gift Card,1,6,7,N,Y,I'm NOT a happy camper.,"I have a balance at amazon.com and amazon.ca but I am unable to access both.  Apparently, I can have only one account even though they are separate entities.  I'm NOT a happy camper.",16500.0
55,US,37586833,RMH1ETI1K0OVW,B004LLIKVU,473048287,Amazon.com eGift Cards,Gift Card,1,5,6,N,N,Ridiculous charges to my card!,"I tried using my American express giftcard, but payment kept getting declined, which is understandable as my name and billing address isn't on the card.<br />HOWEVER, when I checked the balance on my amex giftcard amazon charged $7 in fees for purchase/return! WTF<br />How can the card be declined...yet they are still able to charge fees??? Ridiculous!",16499.0
56,US,25071346,R1EYIPDUJK7XU0,B00IX1I3G6,926539283,Amazon.com Gift Card Balance Reload,Gift Card,1,6,7,N,Y,Useless,Bought the card to buy mp3 digital music but found you couldn't done it unless you're in usa. Enough with the discrimination Amazon. We honest people outside usa also want to purchase.,16497.0
57,US,12782150,RZBDIHMAASC2W,B00K0PO7AO,223953832,Amazon Gift Card - Print - Thank You (Daisies),Gift Card,1,7,7,N,Y,Don't buy them - they don't work. You  will lose your money! Totally useless and frustrating.,"I sent this gift card to someone in January. It is now March 2nd and that person, despite following the instructions to &#34;redeem&#34; the card.... redeemed it but it is NOT showing up in his account and now I can no longer even see the gift card since I had already downloaded it and so I have spent $25 just to &#34;donate&#34; $25 to Amazon!!  I had seen some critiques of the gift cards with others stating that the same exact thing happened to them but I couldn't imagine that Amazon would have such a glitchy system so as to take your money, create a gift card that you send to someone and then have it not work. It is totally ridiculous. Now I am out of $25 and my friend is without his gift-card and I have received no assistance whatsoever from Amazon on this matter.",16496.0
58,US,23972398,R190YY5R1U6YG3,B00PKLQJD6,6623877,Amazon.com Gift Card in a White Heart Tin (Classic White Card Design),Gift Card,1,17,18,N,N,Coffee stains on the bent heart-shaped tin was received,Coffee stains on the bent heart-shaped tin was received. The gift notice was also coffee stained. What a massy product and packaging! How could this be a commercial product intended for gifts from the Amazon brand name? Should the quality of the product and the packaging process need more improvements?,16495.0
59,US,27765348,RXPQRFTAHSNE5,B00IX1I3G6,926539283,Amazon.com Gift Card Balance Reload,Gift Card,1,8,9,N,Y,Problems With My Card,I received an Amazon $25 Gift Card for a Christmas present and could never get it to load. My daughter had picked it up in Wisconsin and of course couldn't find her receipt. This is the first time I've had any trouble.,16492.0
60,US,17520425,R10L7IG2CA04XS,B00IX1I3G6,926539283,Amazon.com Gift Card Balance Reload,Gift Card,1,15,20,N,Y,Gift Card Balance is Unfortunately Geographically Bound,"Sorry, that recharge has an annoying feature: it's related to a particular Amazon geographical location. E.g. if I have my gift card balance in the US I can't pay for the purchases in amazon.co.uk. Probably I could use the US balance to buy gift card reload sent by email, then redeem it into UK account, but frankly it's too boring and time consuming.    Why change geographical zones? If you are in the country not directly covered by Amazon, like Poland, you are even forced to do so, Amazon used to serve that \\""exotic\\"" territory from the US, now you must use UK. Besides, all ephemeral purchases can be made regardless of the location.    BTW, Amazon has 3 operational logistic centers here in Poland, but they are serving German customers only.",16492.0
61,US,1162541,RYIHDHIMKNBFH,B00IX1I3G6,926539283,Amazon.com Gift Card Balance Reload,Gift Card,1,7,8,N,Y,Don't buy,My account stated freezing shortly after purchasing .. payment never applied like said to be .. and account now will not let me purchase any items for some reason all happening after purchasing a reload card,16490.0
62,US,7239161,R34B73VZ4F3H5M,B004LLIKVU,473048287,Amazon.com eGift Cards,Gift Card,1,0,7,N,Y,One Star,It's a gift card that's y I have it 1 star,16488.0
